Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_1,avg_price_per_room,no_of_special_requests,booking_status
INN00141,1,0,1,2,1,0,1,13,2018,5,9,1,0,0,0,90,0,1
INN17051,2,0,0,3,1,0,1,61,2018,11,23,1,0,0,0,75,1,1
INN32729,2,0,2,3,1,0,1,95,2018,4,30,2,0,0,0,119.85,1,1
INN05697,2,0,0,2,1,0,4,43,2018,7,12,2,0,0,0,149.4,1,1
INN14662,1,0,0,1,1,1,1,20,2018,11,29,3,1,0,10,88,1,1
INN28683,2,0,0,1,1,0,1,0,2018,11,26,1,0,0,0,80,0,1
INN06902,1,0,0,1,1,0,1,1,2018,5,31,2,0,0,0,125,0,1
INN20700,1,0,0,4,1,0,4,92,2018,6,1,2,0,0,0,132.6,2,1
INN22376,1,0,2,1,1,0,1,41,2018,3,13,3,0,0,0,70.33,0,1
INN09436,2,0,2,1,1,0,1,3,2017,9,19,3,0,0,0,120,0,1
INN06837,2,0,0,3,1,0,1,37,2018,10,13,1,0,0,0,105,0,1
INN16451,2,0,0,1,1,0,1,65,2017,10,16,2,0,0,0,89.2,1,1
INN01754,2,0,1,3,2,0,1,220,2018,10,20,2,0,0,0,80.75,1,1
INN09830,1,0,0,1,2,0,1,2,2018,4,16,2,0,0,0,89,1,1
INN19728,1,0,2,0,1,0,1,3,2018,10,30,2,0,0,0,150,2,1
INN08650,1,0,0,1,3,0,1,221,2018,8,12,1,0,0,0,73,0,1
INN08746,2,0,0,2,1,0,1,5,2018,5,24,3,0,0,0,110,1,1
INN01862,2,0,2,3,2,0,2,34,2017,10,15,2,0,0,0,94.3,0,1
INN12647,1,0,0,3,1,0,1,64,2018,5,17,3,0,0,0,130,0,1
INN12126,1,0,0,2,1,0,1,35,2017,10,8,2,0,0,0,94.05,1,1
INN27241,1,0,0,1,1,0,1,16,2018,6,16,3,0,0,0,95,0,1
INN13184,2,0,0,3,1,0,4,5,2018,4,21,2,0,0,0,136,1,1
INN32817,0,2,2,1,1,0,2,104,2018,12,25,2,0,0,0,91.6,2,1
INN22306,2,0,2,1,1,0,1,271,2018,12,3,2,0,0,0,62.64,0,1
INN27272,1,0,0,3,3,0,1,88,2018,5,3,1,0,0,0,96,0,1
INN22526,1,0,0,1,1,0,1,3,2018,7,21,3,0,0,0,67,0,1
INN03792,2,0,0,1,1,1,4,124,2018,8,4,2,0,0,0,127.8,1,1
INN25000,2,0,0,1,3,0,1,55,2018,4,6,1,0,0,0,104,0,1
INN13189,2,0,0,3,1,0,4,59,2018,3,9,2,0,0,0,87.3,1,1
INN09928,2,0,0,1,1,0,4,5,2018,6,11,2,0,0,0,136,1,1
INN15527,2,0,0,3,1,0,1,27,2018,2,18,2,0,0,0,93,1,1
INN17986,2,0,0,3,1,0,1,157,2018,12,8,1,0,0,0,68,0,1
INN08499,2,0,2,2,1,0,4,126,2018,1,8,2,0,0,0,87,1,1
INN14374,2,0,1,1,2,0,1,91,2018,4,9,2,0,0,0,58.9,1,1
INN00161,2,0,2,2,1,0,1,62,2018,11,12,2,0,0,0,105,2,1
INN09352,1,0,0,2,3,0,1,74,2017,9,18,1,0,0,0,87,0,1
INN12253,1,0,0,1,1,1,1,12,2018,10,12,3,1,0,2,67,0,1
INN24025,1,0,0,1,1,0,1,0,2018,4,8,1,0,0,0,45,0,1
INN04478,3,0,2,1,1,0,4,91,2018,8,6,2,0,0,0,152.1,0,1
INN10025,2,0,0,5,1,0,1,140,2017,12,29,1,0,0,0,70,0,1
INN10880,1,0,1,3,1,0,4,68,2017,11,30,1,0,0,0,60,1,1
INN33531,3,0,2,3,1,0,4,66,2017,11,26,1,0,0,0,90,1,1
INN08257,2,0,0,1,2,0,1,29,2018,9,9,2,0,0,0,139,2,1
INN20207,2,0,0,3,1,0,1,86,2017,12,30,2,0,0,0,81.86,1,1
INN09996,2,0,2,1,1,0,1,55,2018,4,3,1,0,0,0,75,1,1
INN10271,2,0,0,3,1,0,1,42,2017,9,17,2,0,0,0,111.6,3,1
INN17879,2,0,0,4,1,0,1,270,2018,4,20,1,0,0,0,80,0,1
INN18714,1,0,0,1,1,0,1,12,2017,11,25,3,1,0,1,65,0,1
INN21791,2,0,0,4,1,0,4,24,2018,5,31,2,0,0,0,104.61,1,1
INN12394,3,0,2,2,1,0,4,47,2018,4,10,2,0,0,0,130.05,2,1
INN06792,2,0,0,2,1,0,1,68,2017,9,29,1,0,0,0,65,0,1
INN24368,2,0,0,3,1,0,1,104,2017,12,3,1,0,0,0,75,0,1
INN01563,1,0,1,0,1,0,4,125,2018,10,17,2,0,0,0,132.3,2,1
INN04228,2,0,2,5,1,0,1,202,2018,6,20,1,0,0,0,80.24,0,1
INN35037,2,0,1,2,1,0,4,55,2018,9,2,2,0,0,0,123.3,1,1
INN19484,1,0,2,1,1,0,1,131,2018,4,16,2,0,0,0,81.3,0,1
INN24115,1,0,0,1,2,0,1,36,2018,10,13,2,0,0,0,102.6,2,1
INN35301,1,0,1,0,1,0,1,7,2017,11,16,3,0,0,0,79,0,1
INN01388,2,0,0,3,1,0,1,26,2017,10,7,2,0,0,0,114.67,2,1
INN29542,2,0,1,3,1,0,1,2,2017,8,17,2,0,0,0,122,2,1
INN32064,2,0,0,2,1,0,1,15,2018,1,22,2,0,0,0,80.3,1,1
INN02613,2,0,1,3,2,0,1,87,2018,7,14,2,0,0,0,94.5,1,1
INN24588,2,2,0,2,2,0,6,39,2017,10,16,2,0,0,0,156.6,1,1
INN08958,2,0,0,1,1,0,1,39,2018,12,27,1,0,0,0,65,1,1
INN12880,1,0,0,1,1,0,1,12,2018,6,8,1,0,0,0,90,1,1
INN15969,2,0,0,2,3,0,4,60,2018,9,29,2,0,0,0,149.77,1,1
INN06669,3,0,1,3,1,0,4,106,2018,7,11,2,0,0,0,139.95,2,1
INN35363,2,0,0,3,1,0,1,56,2018,12,8,2,0,0,0,93.6,1,1
INN06118,2,0,0,3,1,0,1,41,2018,10,26,2,0,0,0,132.67,2,1
INN35668,2,0,0,3,1,0,4,50,2018,5,17,2,0,0,0,140.4,1,1
INN17685,2,1,1,2,1,0,1,111,2018,9,23,2,0,0,0,154.5,3,1
INN30975,2,0,2,1,2,0,1,43,2018,12,25,2,0,0,0,88,2,1
INN05004,2,0,1,1,1,0,1,10,2018,8,13,2,0,0,0,156,2,1
INN02848,2,0,0,4,1,0,1,98,2018,9,27,1,0,0,0,95,1,1
INN14033,2,0,0,3,1,0,1,12,2017,8,5,3,0,0,0,65,0,1
INN15501,2,0,0,1,1,0,1,49,2018,9,2,2,0,0,0,109.8,3,1
INN15966,2,0,0,3,1,0,1,8,2017,8,13,2,0,0,0,90,2,1
INN19775,2,0,0,3,1,0,1,42,2017,10,13,2,0,0,0,94.5,1,1
INN23673,1,0,0,1,1,0,1,0,2018,7,23,2,0,0,0,101.18,0,1
INN03254,2,0,2,5,1,0,4,133,2018,7,16,2,0,0,0,114.63,1,1
INN20669,1,0,2,3,1,0,1,19,2018,11,6,2,0,0,0,132.89,1,1
INN19562,2,0,2,1,1,0,1,170,2018,4,23,1,0,0,0,70,1,1
INN00434,2,0,0,3,1,0,1,10,2017,10,20,2,0,0,0,126,1,1
INN26431,2,0,1,2,1,0,1,52,2017,12,28,2,0,0,0,100.33,1,1
INN03924,1,0,1,3,1,0,4,58,2018,9,8,1,0,0,0,90.95,1,1
INN12517,2,0,1,3,1,0,1,89,2018,4,4,2,0,0,0,82.45,0,1
INN11572,0,2,0,4,1,0,2,53,2018,11,29,2,0,0,0,77.86,2,1
INN11682,2,0,2,3,3,0,1,35,2018,3,3,2,0,0,0,118.1,2,1
INN30221,1,0,0,1,1,0,1,9,2018,3,30,2,0,0,0,73.92,0,1
INN04251,2,0,1,2,1,0,1,5,2017,10,19,1,0,0,0,90,0,1
INN12523,2,0,2,2,1,0,4,16,2018,12,24,2,0,0,0,98.6,1,1
INN04997,2,0,0,1,1,0,7,0,2018,3,9,5,1,3,14,0,1,1
INN29992,2,0,0,2,1,0,1,86,2017,9,24,1,0,0,0,105,0,1
INN11806,2,0,2,3,1,0,1,214,2018,8,7,2,0,0,0,90.95,1,1
INN07665,1,0,2,0,2,0,1,8,2018,10,30,2,0,0,0,110,1,1
INN08788,1,1,2,1,2,0,1,6,2018,4,3,1,0,0,0,71.2,1,1
INN30722,2,0,0,1,2,0,1,1,2018,1,28,2,0,0,0,79,1,1
INN09212,2,0,2,3,2,0,1,117,2018,6,9,2,0,0,0,105.26,0,1
INN04571,2,0,1,3,2,0,1,5,2018,9,8,2,0,0,0,141.5,2,1
INN20101,3,0,2,2,1,0,4,69,2018,7,16,2,0,0,0,139.5,3,1
INN34673,2,0,1,3,1,0,4,59,2018,9,5,2,0,0,0,123.98,1,1
INN10060,2,0,0,5,1,0,1,36,2018,11,15,2,0,0,0,64.67,1,1
INN04493,2,0,0,2,1,0,1,79,2017,11,13,1,0,0,0,75,0,1
INN09639,1,0,0,1,1,0,1,13,2018,6,23,2,0,0,0,95,1,1
INN14341,2,0,2,1,1,0,2,2,2018,1,23,2,0,0,0,78.52,0,1
INN14200,2,0,0,3,1,0,4,78,2018,9,1,2,0,0,0,149.4,1,1
INN30396,2,0,1,2,1,0,1,16,2018,1,15,2,0,0,0,98,1,1
INN27623,2,0,1,1,2,1,1,91,2018,5,21,2,0,0,0,125.1,0,1
INN26007,1,0,0,2,3,0,1,74,2017,9,18,1,0,0,0,87,0,1
INN25625,2,0,0,1,1,0,1,56,2018,6,8,1,0,0,0,120,0,1
INN17317,2,0,0,3,1,0,4,95,2018,10,27,2,0,0,0,104.4,1,1
INN01118,2,0,0,1,1,0,1,0,2018,9,27,3,0,0,0,160,0,1
INN28106,2,0,2,2,1,0,1,25,2018,3,11,2,0,0,0,96,1,1
INN20667,2,0,0,2,3,0,1,102,2017,10,16,1,0,0,0,109,0,1
INN24348,1,0,2,2,1,0,1,116,2018,2,28,2,0,0,0,0,0,1
INN07361,3,0,1,3,1,0,4,53,2018,8,25,2,0,0,0,161.78,1,1
INN30372,2,0,1,3,2,0,1,144,2018,6,27,2,0,0,0,80.75,0,1
INN31988,2,0,0,1,1,1,1,1,2017,12,31,2,0,0,0,135,1,1
INN10302,2,0,0,3,1,0,1,6,2018,2,4,1,0,0,0,66,0,1
INN33722,1,0,0,3,1,0,1,12,2018,10,25,2,0,0,0,130,2,1
INN29573,1,0,0,2,1,0,1,8,2018,12,28,3,1,6,58,65,2,1
INN10308,2,0,0,1,1,0,1,55,2018,10,29,2,0,0,0,82.47,1,1
INN31342,1,2,1,1,1,1,5,3,2018,7,30,5,0,0,0,0,1,1
INN29626,2,0,0,1,1,0,1,25,2018,12,27,1,0,0,0,65,0,1
INN25827,2,0,0,3,1,0,1,55,2018,11,24,2,0,0,0,93.6,3,1
INN14497,2,0,1,4,1,0,4,31,2017,10,19,1,0,0,0,84,0,1
INN17057,2,0,2,0,1,0,1,160,2018,8,7,1,0,0,0,72.25,1,1
INN27542,2,0,1,4,1,0,1,148,2017,12,30,1,0,0,0,67,0,1
INN16922,2,0,0,1,2,0,1,0,2018,12,28,2,0,0,0,88,0,1
INN17961,2,0,1,4,1,0,1,33,2018,2,15,2,0,0,0,80.82,1,1
INN17638,2,0,2,5,1,0,1,37,2018,12,14,2,0,0,0,88.39,1,1
INN05202,2,0,0,1,2,0,1,21,2018,9,29,2,0,0,0,99.33,1,1
INN31598,0,2,2,3,1,0,2,109,2018,12,16,2,0,0,0,77.86,2,1
INN26241,2,0,0,1,1,0,1,0,2017,12,9,5,1,0,3,0,1,1
INN13191,1,0,1,2,1,0,1,10,2018,11,28,2,0,0,0,98.33,2,1
INN06290,1,0,1,2,1,0,1,85,2018,10,17,2,0,0,0,113.4,2,1
INN24418,2,0,0,4,3,0,1,63,2018,11,23,1,0,0,0,105,0,1
INN12104,2,0,2,1,1,0,2,320,2018,8,20,2,0,0,0,94.95,1,1
INN19075,2,0,0,3,1,0,1,90,2018,4,21,1,0,0,0,78.63,0,1
INN17788,2,0,2,2,1,0,1,72,2018,5,13,2,0,0,0,119.85,1,1
INN08202,2,0,0,4,1,0,1,83,2018,4,5,2,0,0,0,84.58,1,1
INN30544,1,0,0,1,1,0,1,5,2017,12,2,3,1,0,2,74,0,1
INN20580,1,0,0,2,1,0,1,119,2018,4,15,2,0,0,0,90.9,0,1
INN08007,2,0,0,3,1,1,4,94,2018,3,9,2,0,0,0,96.3,0,1
INN24006,2,0,1,2,2,0,1,53,2018,12,16,2,0,0,0,79.2,1,1
INN25657,2,0,0,3,1,1,1,37,2018,3,24,2,0,0,0,126.6,1,1
INN12286,2,0,0,2,1,0,1,130,2018,5,6,2,0,0,0,114.3,1,1
INN18459,2,0,1,3,1,0,4,77,2018,9,19,2,0,0,0,149.4,2,1
INN12480,2,1,0,5,3,0,4,59,2018,12,13,2,0,0,0,129.2,2,1
INN07187,1,0,2,2,2,0,1,45,2018,2,6,2,0,0,0,46.9,1,1
INN11428,2,0,1,2,1,0,1,89,2018,5,9,1,0,0,0,75,1,1
INN06103,2,0,1,3,1,0,2,101,2018,4,14,2,0,0,0,77.78,1,1
INN27923,2,1,1,0,1,0,1,12,2018,5,2,2,0,0,0,141,2,1
INN35323,1,0,0,1,2,0,1,0,2018,4,13,2,0,0,0,89,0,1
INN32851,1,0,1,1,1,1,1,64,2018,12,17,3,1,0,5,67,0,1
INN15133,2,0,0,3,1,0,1,71,2018,5,10,1,0,0,0,90,0,1
INN01645,2,0,1,0,2,0,1,207,2018,8,8,1,0,0,0,63.75,0,1
INN20781,2,0,0,2,1,0,1,27,2017,9,30,1,0,0,0,108,0,1
INN05978,2,0,0,3,1,0,4,18,2018,6,16,2,0,0,0,166,2,1
INN07540,1,0,0,2,3,0,1,74,2017,9,18,1,0,0,0,80,0,1
INN29650,2,0,1,3,1,0,1,92,2018,9,26,1,0,0,0,102.68,0,1
INN19194,2,0,2,2,2,0,1,59,2018,7,3,2,0,0,0,78.35,1,1
INN25968,1,0,0,1,1,0,1,15,2018,2,19,3,0,0,0,81,0,1
INN14991,2,0,0,2,1,0,1,322,2018,12,9,1,0,0,0,52,0,1
INN17989,2,2,1,1,2,1,6,5,2017,8,15,2,0,0,0,153,1,1
INN34025,2,0,0,2,2,0,1,4,2017,9,2,2,0,0,0,73.92,1,1
INN09622,2,2,2,2,1,0,6,21,2018,11,19,2,0,0,0,147.9,2,1
INN15845,2,0,1,3,3,0,1,282,2018,12,29,2,0,0,0,115.6,0,1
INN05567,2,0,2,1,1,0,1,27,2018,10,9,1,0,0,0,85.5,0,1
INN34032,1,0,0,2,1,0,2,0,2018,3,16,1,0,0,0,31,0,1
INN12437,2,0,2,5,1,0,4,9,2018,7,14,2,0,0,0,160.29,1,1
INN05563,1,0,0,3,1,0,1,76,2018,5,17,2,0,0,0,126.9,0,1
INN01312,2,0,1,2,1,0,1,73,2018,3,21,1,0,0,0,38.67,0,1
INN32159,2,0,1,1,1,0,1,159,2018,4,9,1,0,0,0,70,1,1
INN26003,2,0,1,3,1,0,1,90,2018,4,4,2,0,0,0,82.45,1,1
INN23347,2,0,0,4,1,0,1,56,2018,3,29,2,0,0,0,85.85,1,1
INN16839,2,0,2,2,1,1,4,56,2018,3,20,2,0,0,0,119.75,1,1
INN02177,2,0,1,1,1,0,1,6,2018,4,4,2,0,0,0,61,1,1
INN29668,2,0,2,3,1,0,1,28,2017,9,3,2,0,0,0,96.6,2,1
INN31151,1,0,0,2,1,0,1,2,2017,12,17,3,1,0,5,65,0,1
INN18654,2,0,0,2,1,0,1,48,2018,9,14,1,0,0,0,130,0,1
INN25942,3,0,2,1,1,0,1,150,2018,7,31,2,0,0,0,140.7,1,1
INN29186,2,0,1,1,1,0,1,16,2018,10,8,1,0,0,0,85,1,1
INN28263,2,0,0,2,1,0,4,76,2018,6,28,2,0,0,0,131.4,1,1
INN04736,2,0,0,5,1,0,1,129,2018,8,9,2,0,0,0,83.61,2,1
INN33033,2,0,1,1,1,0,1,22,2018,9,26,2,0,0,0,148,1,1
INN35318,2,0,0,2,1,0,1,5,2018,5,24,3,0,0,0,110,1,1
INN15465,1,0,1,4,1,0,1,179,2018,7,4,2,0,0,0,66.76,1,1
INN24587,1,0,0,1,1,0,1,4,2018,12,16,1,0,0,0,70,0,1
INN13513,2,0,2,3,1,0,1,11,2018,5,29,2,0,0,0,111.35,1,1
INN03262,2,0,2,4,1,0,4,93,2018,5,19,2,0,0,0,132.6,1,1
INN11632,2,2,2,1,1,0,6,70,2018,4,16,2,0,0,0,174.3,2,1
INN00687,2,0,1,2,1,0,7,40,2018,5,13,2,0,0,0,203.73,2,1
INN26166,2,1,2,5,1,0,1,260,2018,10,22,2,0,0,0,108.68,3,1
INN19809,2,0,0,2,1,1,1,10,2018,4,22,2,0,0,0,140,1,1
INN11481,2,0,1,1,1,0,1,67,2018,7,23,1,0,0,0,72.25,0,1
INN25319,2,1,1,2,1,0,1,35,2018,3,25,1,0,0,0,76.05,1,1
INN20475,2,0,0,4,1,0,1,115,2018,4,26,2,0,0,0,70.03,2,1
INN04125,2,0,0,1,1,0,1,289,2017,10,17,1,0,0,0,67,0,1
INN29018,2,0,2,2,1,0,1,134,2017,12,4,1,0,0,0,65,0,1
INN08303,2,0,0,4,1,0,4,101,2018,5,25,2,0,0,0,132.6,0,1
INN05244,2,0,1,3,3,0,4,21,2018,3,14,1,0,0,0,108.2,0,1
INN31285,2,0,0,1,2,0,1,10,2018,10,26,2,0,0,0,120,2,1
INN06246,2,0,0,1,3,0,1,55,2018,4,6,1,0,0,0,104,0,1
INN24236,2,0,0,3,1,0,1,141,2018,8,25,1,0,0,0,72.25,0,1
INN00321,3,0,1,2,1,0,4,27,2018,2,22,2,0,0,0,130,2,1
INN05063,2,0,0,3,1,0,1,30,2018,8,31,2,0,0,0,120.53,2,1
INN10759,2,0,2,1,1,0,1,221,2017,10,17,1,0,0,0,65,0,1
INN05995,1,0,0,1,1,1,1,5,2018,5,4,3,1,0,5,98,1,1
INN26399,2,0,2,3,1,0,1,45,2018,10,30,1,0,0,0,75,0,1
INN33066,2,0,2,1,1,0,1,31,2018,2,20,2,0,0,0,83.9,1,1
INN13761,1,0,0,1,1,0,1,14,2017,10,15,1,0,0,0,100,0,1
INN34405,1,0,0,3,1,0,1,71,2018,6,14,1,0,0,0,120,0,1
INN03251,0,2,0,3,3,0,6,0,2018,10,27,2,0,0,0,18.6,2,1
INN11976,2,0,0,2,2,0,1,42,2018,3,11,2,0,0,0,71.1,1,1
INN22628,2,0,0,2,2,0,1,27,2018,9,16,2,0,0,0,139,0,1
INN12450,1,0,0,1,1,0,1,37,2018,10,26,2,0,0,0,123,0,1
INN05440,2,0,2,2,1,0,1,60,2018,4,8,1,0,0,0,75,1,1
INN30907,1,0,0,3,1,0,1,13,2018,6,14,3,1,0,4,65,0,1
INN13589,2,0,2,1,3,0,1,117,2017,8,1,1,0,0,0,94.5,0,1
INN20032,2,0,1,3,1,0,1,33,2018,2,8,2,0,0,0,80.3,1,1
INN26428,1,0,0,1,1,0,1,22,2017,11,17,3,0,0,0,62,0,1
INN31879,2,0,2,1,1,0,1,166,2018,7,30,1,0,0,0,81.25,0,1
INN22045,2,0,1,1,1,0,4,95,2018,5,16,1,0,0,0,90.95,0,1
INN08455,2,2,0,1,1,0,6,47,2018,5,26,2,0,0,0,198.9,2,1
INN08267,2,0,1,0,1,0,1,0,2018,6,6,2,0,0,0,96.12,0,1
INN15406,2,0,0,2,1,0,1,28,2018,3,18,1,0,0,0,70,2,1
INN01794,1,0,1,2,1,0,6,63,2018,11,7,2,0,0,0,193.68,0,1
INN32157,2,0,0,1,1,0,1,0,2017,12,30,2,0,0,0,117,0,1
INN33258,2,0,2,0,1,0,1,36,2018,6,26,2,0,0,0,94.35,0,1
INN06318,2,0,0,3,1,0,1,92,2017,11,11,2,0,0,0,72.25,0,1
INN11574,1,0,2,3,1,0,1,4,2018,10,23,1,0,0,0,95,0,1
INN17215,2,1,0,2,3,1,1,13,2018,9,28,2,0,0,0,190.93,3,1
INN15617,2,0,1,2,1,0,1,8,2018,7,15,2,0,0,0,154.33,0,1
INN19667,2,0,1,0,1,0,1,13,2018,3,20,1,0,0,0,85,1,1
INN34220,3,0,0,4,1,0,4,19,2017,9,30,2,0,0,0,91.47,2,1
INN32043,2,2,2,3,1,0,6,43,2018,2,25,2,0,0,0,152.05,0,1
INN16565,2,0,0,1,1,0,1,28,2017,12,17,2,0,0,0,87,1,1
INN07504,2,0,1,2,1,0,1,0,2017,9,21,2,0,0,0,145,1,1
INN17732,2,1,0,3,3,0,1,8,2017,9,1,1,0,0,0,134.75,2,1
INN09112,3,0,0,2,3,0,4,57,2018,10,12,2,0,0,0,202.5,2,1
INN20170,2,0,1,2,2,0,1,4,2018,6,17,2,0,0,0,94.36,1,1
INN32858,2,0,2,5,1,0,1,9,2017,12,27,1,1,1,0,70,0,1
INN19654,3,0,0,1,1,0,4,50,2018,10,18,2,0,0,0,158.4,1,1
INN12966,2,0,2,3,1,0,1,36,2018,12,22,2,0,0,0,88.4,1,1
INN02429,2,0,1,4,1,0,4,138,2018,8,17,2,0,0,0,122.4,2,1
INN25499,0,2,1,2,1,0,2,145,2018,8,15,2,0,0,0,106.32,0,1
INN21494,2,0,2,3,1,0,1,20,2018,5,29,2,0,0,0,110.15,1,1
INN08496,3,0,2,5,1,0,4,24,2018,7,9,2,0,0,0,184.33,2,1
INN25142,1,0,0,1,1,0,1,118,2018,3,1,1,0,0,0,76,0,1
INN19414,2,0,0,2,1,0,1,19,2018,6,22,3,0,0,0,100,0,1
INN01713,2,0,0,1,1,0,1,164,2017,10,2,1,0,0,0,100,1,1
INN17131,3,0,1,2,1,0,4,134,2018,8,12,2,0,0,0,146.7,1,1
INN33801,3,0,1,3,1,0,1,70,2018,4,4,2,0,0,0,121.55,2,1
INN34426,3,0,0,4,1,0,1,90,2018,10,19,1,0,0,0,105.4,0,1
INN00245,2,0,1,0,1,0,1,33,2018,2,8,2,0,0,0,80.3,1,1
INN24501,1,0,0,3,3,0,4,18,2018,9,28,2,0,0,0,160.67,1,1
INN18836,2,0,0,3,1,0,1,77,2017,11,12,2,0,0,0,72.25,1,1
INN11910,2,0,0,3,1,0,1,27,2018,12,7,2,0,0,0,113,2,1
INN32062,2,0,1,3,2,0,1,81,2018,6,30,2,0,0,0,103.5,1,1
INN25119,2,2,1,2,1,1,6,19,2018,1,1,2,0,0,0,194.67,0,1
INN23861,2,0,0,1,1,0,1,56,2018,6,8,1,0,0,0,120,0,1
INN15661,2,0,2,0,1,0,1,18,2017,12,6,2,0,0,0,107,0,1
INN16103,2,0,0,4,1,0,4,97,2017,12,30,1,0,0,0,61,0,1
INN27351,1,0,0,1,1,0,1,57,2018,3,10,2,0,0,0,54.98,1,1
INN32387,2,0,0,3,1,0,1,2,2018,2,10,1,0,0,0,82,0,1
INN18144,2,0,2,0,1,0,4,39,2018,1,17,2,0,0,0,89.3,1,1
INN06461,2,0,1,3,2,0,1,6,2018,12,15,2,0,0,0,66.3,0,1
INN01996,2,0,0,3,1,0,1,37,2018,10,13,1,0,0,0,105,0,1
INN14780,3,0,2,3,1,0,4,81,2018,12,23,2,0,0,0,119,0,1
INN10626,2,0,0,2,2,0,1,15,2018,10,21,2,0,0,0,140,2,1
INN06038,1,0,0,1,1,1,1,0,2018,4,20,3,1,0,2,65,0,1
INN28451,2,0,0,4,3,0,1,50,2018,11,2,1,0,0,0,141,0,1
INN20206,2,0,1,0,1,0,1,5,2018,9,26,3,0,0,0,84,0,1
INN30685,2,0,2,2,1,0,1,11,2017,10,23,1,0,0,0,88.5,0,1
INN05076,2,0,2,1,1,0,1,38,2017,12,13,2,0,0,0,87,2,1
INN19572,2,2,0,1,1,0,6,19,2017,10,21,1,0,0,0,174.25,0,1
INN18904,2,1,0,3,1,0,4,27,2018,3,10,2,0,0,0,111.33,2,1
INN17178,2,0,0,1,1,0,1,5,2017,10,21,2,0,0,0,0,0,1
INN20874,2,0,1,2,1,0,1,121,2018,4,1,1,0,0,0,71,0,1
INN27318,2,1,1,1,1,0,1,133,2018,7,11,2,0,0,0,126,0,1
INN00098,2,0,0,4,1,0,1,118,2018,4,13,2,0,0,0,90.95,1,1
INN00417,2,0,1,2,1,0,4,75,2017,12,7,1,0,0,0,60,0,1
INN05479,1,0,0,1,1,0,1,22,2017,11,17,3,0,0,0,62,0,1
INN34489,2,0,0,2,3,0,1,69,2017,9,22,1,0,0,0,106,0,1
INN19012,3,0,0,2,1,1,4,3,2018,4,1,2,0,0,0,156,2,1
INN18249,2,0,1,0,2,0,1,1,2018,8,7,2,0,0,0,98,0,1
INN23437,2,0,1,2,1,0,1,18,2017,10,5,2,0,0,0,107,1,1
INN04822,2,0,2,3,1,0,1,60,2017,9,12,2,0,0,0,98.94,1,1
INN31040,2,0,1,4,1,0,1,66,2018,12,5,2,0,0,0,68.07,1,1
INN08377,2,0,1,1,1,0,1,33,2018,1,25,3,0,0,0,64,0,1
INN00650,1,0,2,3,1,0,1,9,2018,1,8,1,0,0,0,44.8,0,1
INN25537,2,0,0,5,1,0,1,43,2018,11,1,1,0,0,0,68,0,1
INN20867,2,0,2,1,1,0,1,81,2018,7,16,1,0,0,0,96,0,1
INN35010,2,1,0,2,1,0,1,84,2018,7,15,2,0,0,0,121.5,2,1
INN12817,2,0,0,2,1,0,1,68,2017,9,29,1,0,0,0,48,0,1
INN03701,1,0,2,2,1,0,1,4,2018,5,15,3,0,0,0,98.32,0,1
INN12693,1,0,2,5,1,0,4,29,2017,9,17,1,0,0,0,59.29,0,1
INN11929,3,0,0,2,1,0,4,94,2018,7,13,2,0,0,0,137.7,0,1
INN17253,2,0,0,1,2,0,1,4,2018,7,16,2,0,0,0,139,1,1
INN09603,1,0,1,1,1,0,4,38,2018,2,22,2,0,0,0,91.9,1,1
INN21315,1,0,0,1,2,0,1,3,2018,4,28,2,0,0,0,119,1,1
INN28536,2,0,0,4,1,0,1,206,2018,10,4,2,0,0,0,102.85,4,1
INN14695,1,0,0,2,3,0,1,256,2018,6,15,1,0,0,0,90,0,1
INN08494,2,0,2,1,1,0,1,100,2018,5,1,2,0,0,0,105.3,1,1
INN13544,2,0,1,1,1,0,1,3,2018,8,22,3,0,0,0,100,0,1
INN34309,2,0,2,2,1,0,1,18,2018,10,2,1,0,0,0,85,0,1
INN01547,3,0,0,4,1,0,4,21,2018,6,28,2,0,0,0,182,3,1
INN26585,2,0,2,2,2,1,1,192,2018,12,4,2,0,0,0,72.75,2,1
INN33669,2,0,2,2,1,0,1,0,2017,10,24,2,0,0,0,140.25,1,1
INN33899,1,0,0,1,1,0,1,0,2017,9,9,3,0,0,0,114,0,1
INN26176,2,0,2,1,1,0,1,20,2018,7,23,2,0,0,0,151,1,1
INN36096,2,0,1,3,1,1,4,31,2018,6,30,2,0,0,0,156.15,1,1
INN07291,2,0,2,3,1,0,4,127,2018,4,15,2,0,0,0,91.29,0,1
INN00151,2,0,1,1,1,0,1,80,2018,5,2,2,0,0,0,126.9,1,1
INN35328,2,1,0,1,1,0,1,2,2018,3,22,2,0,0,0,119,1,1
INN33574,2,0,1,2,1,0,1,139,2018,7,25,2,0,0,0,77.03,1,1
INN14642,2,0,1,4,2,0,1,99,2018,6,27,2,0,0,0,94.35,1,1
INN15492,2,0,1,3,2,0,1,107,2018,12,26,2,0,0,0,61.09,1,1
INN34075,2,0,2,2,2,0,1,96,2018,12,4,2,0,0,0,57.6,1,1
INN35721,2,0,0,2,3,0,1,74,2017,9,18,1,0,0,0,109,0,1
